transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
33021121190,273197,23-10-2011,4,2,4,326,136.92,1440.92,TeleShop
42296036307,267066,23-10-2011,3,2,4,225,94.5,994.5,e-Shop
20540353716,268371,23-10-2011,3,1,1,1081,113.505,1194.505,e-Shop
891851928,271834,23-10-2011,3,5,4,1159,486.78,5122.78,e-Shop
43275464167,272177,23-10-2011,1,1,4,146,61.32,645.32,e-Shop
29672665949,268595,23-10-2011,1,2,5,1307,686.175,7221.175,e-Shop
45501970355,268793,23-10-2011,1,4,3,658,207.27,2181.27,e-Shop
49645478808,267017,23-10-2011,3,5,5,732,384.3,4044.3,Flagship store
81114357316,267939,23-10-2011,4,3,5,450,236.25,2486.25,e-Shop
88101082313,274149,23-10-2011,1,1,-5,-656,344.4,-3624.4,e-Shop
77369248686,269282,23-10-2011,4,4,3,877,276.255,2907.255,e-Shop
88807149416,271818,23-10-2011,5,3,5,602,316.05,3326.05,TeleShop
96895853751,273702,23-10-2011,10,6,2,312,65.52,689.52,Flagship store
76512785471,272728,23-10-2011,10,3,5,380,199.5,2099.5,Flagship store
97203482911,267666,23-10-2011,2,6,3,507,159.705,1680.705,MBR
83696667411,274946,23-10-2011,3,2,3,122,38.43,404.43,Flagship store
96299013504,269029,23-10-2011,2,6,2,90,18.9,198.9,TeleShop
67922182832,268046,23-10-2011,11,5,3,1067,336.105,3537.105,e-Shop
72219495166,268838,23-10-2011,8,3,5,341,179.025,1884.025,TeleShop
15493891097,269718,22-10-2011,5,3,4,145,60.9,640.9,MBR
45565410434,267005,22-10-2011,3,2,2,1071,224.91,2366.91,Flagship store
50136242561,273258,22-10-2011,10,3,4,646,271.32,2855.32,Flagship store
41090349120,270039,22-10-2011,10,3,4,1474,619.08,6515.08,MBR
32833325195,270421,22-10-2011,7,5,2,515,108.15,1138.15,Flagship store
7993597692,269240,22-10-2011,11,6,3,1377,433.755,4564.755,e-Shop
33851133078,271763,22-10-2011,11,6,-4,-455,191.1,-2011.1,MBR
45130668656,268923,22-10-2011,4,1,5,147,77.175,812.175,Flagship store
53378188539,272556,22-10-2011,1,4,5,1321,693.525,7298.525,TeleShop
56054094260,274422,22-10-2011,12,6,-4,-1059,444.78,-4680.78,MBR
56484294461,273194,22-10-2011,4,3,4,358,150.36,1582.36,e-Shop
3981327767,270950,22-10-2011,1,4,4,1330,558.6,5878.6,e-Shop
91091471369,271716,22-10-2011,6,5,4,1167,490.14,5158.14,e-Shop
90521081926,274072,22-10-2011,10,3,3,1363,429.345,4518.345,Flagship store
85144528881,274035,22-10-2011,1,4,3,1191,375.165,3948.165,e-Shop
88962303121,271468,22-10-2011,12,5,-2,-1423,298.83,-3144.83,MBR
72591439280,273631,22-10-2011,11,6,3,994,313.11,3295.11,MBR
65385061358,270655,22-10-2011,12,5,-2,-366,76.86,-808.86,e-Shop
99733154390,268369,22-10-2011,1,1,3,158,49.77,523.77,Flagship store
49868200960,274722,21-10-2011,4,3,1,1237,129.885,1366.885,TeleShop
45586904170,269085,21-10-2011,3,2,1,1466,153.93,1619.93,MBR
32484068754,273275,21-10-2011,12,6,5,552,289.8,3049.8,Flagship store
17181501626,274411,21-10-2011,4,4,3,1452,457.38,4813.38,MBR
941475590,273563,21-10-2011,1,1,5,116,60.9,640.9,Flagship store
59265470552,269603,21-10-2011,10,5,3,931,293.265,3086.265,e-Shop
33851133078,271763,21-10-2011,11,6,4,455,191.1,2011.1,MBR
40865139689,272687,21-10-2011,3,5,4,697,292.74,3080.74,Flagship store
58670835945,273331,21-10-2011,12,6,3,547,172.305,1813.305,e-Shop
10747167416,269859,21-10-2011,11,5,1,827,86.835,913.835,MBR
28368984187,270576,21-10-2011,10,5,4,615,258.3,2718.3,MBR
36315322490,270213,21-10-2011,9,3,-1,-736,77.28,-813.28,MBR
51322295290,269327,21-10-2011,2,6,1,409,42.945,451.945,e-Shop
22439671035,273640,21-10-2011,7,5,2,642,134.82,1418.82,MBR
16826685564,274181,21-10-2011,11,5,3,800,252,2652,e-Shop
27094818338,269241,21-10-2011,2,6,3,1257,395.955,4166.955,e-Shop
24683883707,270147,21-10-2011,10,5,3,1415,445.725,4690.725,e-Shop
65965658490,273889,21-10-2011,1,4,3,1405,442.575,4657.575,MBR
93698335195,273828,21-10-2011,5,3,3,915,288.225,3033.225,Flagship store
80162559589,270503,21-10-2011,10,5,3,510,160.65,1690.65,Flagship store
96845494683,267291,21-10-2011,10,5,-3,-748,235.62,-2479.62,MBR
73706658070,274759,21-10-2011,4,4,2,1388,291.48,3067.48,Flagship store
68403419156,271611,21-10-2011,11,6,3,1465,461.475,4856.475,TeleShop
92712340452,272207,21-10-2011,10,3,3,1103,347.445,3656.445,MBR
94353927681,272057,21-10-2011,8,3,5,649,340.725,3585.725,TeleShop
88648852740,273677,21-10-2011,2,6,2,1293,271.53,2857.53,TeleShop
83692959091,267257,21-10-2011,3,2,5,916,480.9,5060.9,e-Shop
73734176342,271955,21-10-2011,1,4,5,242,127.05,1337.05,Flagship store
32423424293,275241,20-10-2011,3,2,2,1304,273.84,2881.84,e-Shop
24224104709,271051,20-10-2011,7,5,5,718,376.95,3966.95,e-Shop
4847899730,269183,20-10-2011,4,4,2,542,113.82,1197.82,e-Shop
54408584193,272510,20-10-2011,11,6,3,829,261.135,2748.135,MBR
21778398410,272032,20-10-2011,1,1,5,1283,673.575,7088.575,e-Shop
34732486417,271805,20-10-2011,1,2,4,1048,440.16,4632.16,e-Shop
16259280765,271943,20-10-2011,9,3,3,102,32.13,338.13,e-Shop
56054094260,274422,20-10-2011,12,6,4,1059,444.78,4680.78,MBR
55785338560,274160,20-10-2011,4,3,1,1016,106.68,1122.68,e-Shop
36315322490,270213,20-10-2011,9,3,1,736,77.28,813.28,MBR
53478930515,274638,20-10-2011,3,2,-2,-532,111.72,-1175.72,Flagship store
59608137005,268383,20-10-2011,4,1,5,313,164.325,1729.325,e-Shop
59315531905,271062,20-10-2011,2,6,3,855,269.325,2834.325,TeleShop
51100021562,268491,20-10-2011,3,5,2,1077,226.17,2380.17,e-Shop
8606568980,267005,20-10-2011,10,6,3,1306,411.39,4329.39,Flagship store
70016646445,271935,20-10-2011,12,5,2,173,36.33,382.33,Flagship store
75568123372,268099,20-10-2011,4,2,4,1072,450.24,4738.24,TeleShop
64670051781,270668,20-10-2011,10,5,1,716,75.18,791.18,MBR
91437656068,271014,20-10-2011,4,1,5,1142,599.55,6309.55,TeleShop
85220360253,274006,20-10-2011,1,4,2,404,84.84,892.84,e-Shop
96845494683,267291,20-10-2011,10,5,3,748,235.62,2479.62,MBR
40110760947,272603,19-10-2011,4,4,1,1191,125.055,1316.055,Flagship store
39349468094,269279,19-10-2011,12,6,3,1090,343.35,3613.35,e-Shop
56574205388,269874,19-10-2011,6,5,3,194,61.11,643.11,TeleShop
53951827017,273143,19-10-2011,1,4,1,790,82.95,872.95,MBR
26636808054,268307,19-10-2011,11,5,-2,-162,34.02,-358.02,Flagship store
4397272730,270229,19-10-2011,1,1,5,160,84,884,MBR
17584376998,270371,19-10-2011,4,2,4,95,39.9,419.9,Flagship store
69420819537,266842,19-10-2011,4,3,5,108,56.7,596.7,TeleShop
80694112699,269411,19-10-2011,4,2,5,574,301.35,3171.35,e-Shop
66255353143,275197,19-10-2011,5,3,3,1241,390.915,4113.915,TeleShop
71846166056,269873,19-10-2011,3,5,-5,-293,153.825,-1618.825,Flagship store
66237401239,266896,19-10-2011,4,4,5,418,219.45,2309.45,TeleShop
24784607614,272518,18-10-2011,1,4,4,932,391.44,4119.44,MBR
35938751143,271278,18-10-2011,5,3,1,762,80.01,842.01,Flagship store
13108386754,268807,18-10-2011,4,3,4,1384,581.28,6117.28,Flagship store
27250504113,269338,18-10-2011,10,3,3,887,279.405,2940.405,Flagship store
9138168505,269291,18-10-2011,3,1,-3,-901,283.815,-2986.815,e-Shop
28621658728,274535,18-10-2011,4,3,-4,-411,172.62,-1816.62,e-Shop
33412509944,271349,18-10-2011,10,6,4,253,106.26,1118.26,Flagship store
32246030031,267594,18-10-2011,12,6,5,772,405.3,4265.3,e-Shop
42661289015,268584,18-10-2011,5,3,4,1110,466.2,4906.2,e-Shop
29907084369,267152,18-10-2011,4,1,2,978,205.38,2161.38,Flagship store
64030663204,274340,18-10-2011,3,1,5,1106,580.65,6110.65,e-Shop
78322732492,272440,18-10-2011,1,1,5,735,385.875,4060.875,e-Shop
71369029396,269626,18-10-2011,12,6,1,638,66.99,704.99,e-Shop
78824874526,270880,18-10-2011,6,5,1,631,66.255,697.255,e-Shop
68749335634,271185,18-10-2011,1,2,3,939,295.785,3112.785,TeleShop
90239268617,271053,18-10-2011,4,1,2,535,112.35,1182.35,e-Shop
78421582729,274145,18-10-2011,1,2,5,1168,613.2,6453.2,Flagship store
29244633426,274883,17-10-2011,4,2,3,205,64.575,679.575,e-Shop
30414014057,269216,17-10-2011,4,3,4,110,46.2,486.2,e-Shop
1011227343,273962,17-10-2011,8,3,5,776,407.4,4287.4,MBR
41963680870,267325,17-10-2011,10,5,3,908,286.02,3010.02,MBR
15572020619,268057,17-10-2011,3,5,1,868,91.14,959.14,Flagship store
21265719394,267235,17-10-2011,12,6,2,947,198.87,2092.87,MBR
42119162573,269455,17-10-2011,8,3,1,1120,117.6,1237.6,TeleShop
44681652716,268968,17-10-2011,11,5,5,1448,760.2,8000.2,e-Shop
5658801755,271275,17-10-2011,6,5,5,548,287.7,3027.7,TeleShop
53033871097,273498,17-10-2011,4,4,1,1035,108.675,1143.675,e-Shop
56048601427,272289,17-10-2011,3,5,3,886,279.09,2937.09,MBR
32313127816,269883,17-10-2011,11,5,4,681,286.02,3010.02,e-Shop
26636808054,268307,17-10-2011,11,5,2,162,34.02,358.02,Flagship store
6726102323,267522,17-10-2011,1,1,2,1260,264.6,2784.6,TeleShop
3258120835,272354,17-10-2011,3,5,3,761,239.715,2522.715,MBR
2463985406,270578,17-10-2011,3,1,-4,-313,131.46,-1383.46,Flagship store
45965503445,267017,17-10-2011,11,5,3,1097,345.555,3636.555,e-Shop
35939605845,270717,17-10-2011,10,5,3,438,137.97,1451.97,e-Shop
74514729338,274731,17-10-2011,12,6,1,751,78.855,829.855,e-Shop
76071059967,272925,17-10-2011,6,5,2,1499,314.79,3312.79,e-Shop
94913299109,272761,17-10-2011,7,5,5,718,376.95,3966.95,TeleShop
65385061358,270655,17-10-2011,12,5,-2,-366,76.86,-808.86,e-Shop
94404805392,271617,17-10-2011,3,2,5,1090,572.25,6022.25,Flagship store
9138168505,269291,16-10-2011,3,1,3,901,283.815,2986.815,e-Shop
6389814417,268958,16-10-2011,3,2,-4,-84,35.28,-371.28,e-Shop
50257247095,274033,16-10-2011,11,6,3,1386,436.59,4594.59,e-Shop
55061418641,273172,16-10-2011,4,4,4,486,204.12,2148.12,e-Shop
19772308271,273824,16-10-2011,6,5,1,264,27.72,291.72,MBR
9537530476,271986,16-10-2011,10,6,1,590,61.95,651.95,Flagship store
91952937167,268370,16-10-2011,10,6,4,73,30.66,322.66,e-Shop
88366803515,269453,16-10-2011,3,5,-2,-1278,268.38,-2824.38,e-Shop
67432723600,272688,16-10-2011,4,3,5,1416,743.4,7823.4,e-Shop
68122365361,267588,16-10-2011,3,5,3,1421,447.615,4710.615,e-Shop
92222446561,273610,16-10-2011,10,3,2,939,197.19,2075.19,MBR
91838500197,268347,16-10-2011,1,4,3,622,195.93,2061.93,Flagship store
69947054397,271144,16-10-2011,10,6,4,1475,619.5,6519.5,e-Shop
80598447463,269003,16-10-2011,5,3,-5,-138,72.45,-762.45,Flagship store
94923305411,269501,16-10-2011,1,1,3,1364,429.66,4521.66,MBR
64929885006,272442,16-10-2011,10,5,3,202,63.63,669.63,MBR
96909544816,267002,16-10-2011,5,3,5,71,37.275,392.275,e-Shop
21826553491,270947,15-10-2011,11,5,3,930,292.95,3082.95,e-Shop
20698274580,271162,15-10-2011,8,3,-2,-844,177.24,-1865.24,MBR
61986048527,275150,15-10-2011,3,2,3,1076,338.94,3566.94,e-Shop
44611222255,272906,15-10-2011,1,4,1,107,11.235,118.235,Flagship store
22004917279,268991,15-10-2011,4,3,3,119,37.485,394.485,Flagship store
61290780466,270809,15-10-2011,4,2,4,486,204.12,2148.12,TeleShop
10635938549,273769,15-10-2011,2,6,2,1347,282.87,2976.87,e-Shop
57181531750,271381,15-10-2011,6,5,5,1356,711.9,7491.9,e-Shop
2950576318,272318,15-10-2011,9,3,3,1377,433.755,4564.755,MBR
41657791843,269521,15-10-2011,4,1,5,1089,571.725,6016.725,e-Shop
207144440,273850,15-10-2011,10,3,3,961,302.715,3185.715,Flagship store
9343186805,275072,15-10-2011,1,4,3,400,126,1326,MBR
60959121723,271479,15-10-2011,11,5,3,1333,419.895,4418.895,e-Shop
41310269217,271803,15-10-2011,1,1,4,624,262.08,2758.08,TeleShop
10964789960,267609,15-10-2011,12,6,5,1003,526.575,5541.575,e-Shop
88962303121,271468,15-10-2011,12,5,2,1423,298.83,3144.83,MBR
87782224630,273837,15-10-2011,7,5,5,901,473.025,4978.025,e-Shop
65385061358,270655,15-10-2011,12,5,2,366,76.86,808.86,e-Shop
98776257981,275179,15-10-2011,4,4,3,621,195.615,2058.615,e-Shop
19586581936,270441,14-10-2011,3,2,1,354,37.17,391.17,MBR
56929756999,275252,14-10-2011,1,1,-4,-1307,548.94,-5776.94,e-Shop
23841141286,269437,14-10-2011,4,2,3,424,133.56,1405.56,e-Shop
40363376172,268068,14-10-2011,7,5,5,653,342.825,3607.825,Flagship store
40467597999,267738,14-10-2011,3,5,3,721,227.115,2390.115,MBR
14741189751,266952,14-10-2011,10,5,4,976,409.92,4313.92,e-Shop
38418027334,274805,14-10-2011,7,5,4,1146,481.32,5065.32,e-Shop
48506437286,272363,14-10-2011,4,1,3,1304,410.76,4322.76,e-Shop
9409114194,272438,14-10-2011,10,5,2,351,73.71,775.71,e-Shop
13066820512,273882,14-10-2011,5,3,3,340,107.1,1127.1,TeleShop
5187838927,271414,14-10-2011,1,2,2,757,158.97,1672.97,Flagship store
24856749689,267265,14-10-2011,3,1,3,1351,425.565,4478.565,e-Shop
42522908190,270801,14-10-2011,4,4,4,411,172.62,1816.62,e-Shop
3068767485,274673,14-10-2011,4,1,3,1302,410.13,4316.13,e-Shop
88101082313,274149,14-10-2011,1,1,5,656,344.4,3624.4,e-Shop
97665738420,273017,14-10-2011,10,5,1,407,42.735,449.735,TeleShop
98177784707,267246,14-10-2011,10,6,5,1118,586.95,6176.95,MBR
64091728043,270347,14-10-2011,10,5,-4,-107,44.94,-472.94,e-Shop
65960359197,269301,14-10-2011,5,3,5,1346,706.65,7436.65,MBR
80664240874,267333,14-10-2011,3,1,2,225,47.25,497.25,Flagship store
88366803515,269453,14-10-2011,3,5,2,1278,268.38,2824.38,e-Shop
87627593208,266942,14-10-2011,12,6,5,1339,702.975,7397.975,MBR
74100476017,272145,14-10-2011,3,1,3,1433,451.395,4750.395,MBR
61450500054,269708,13-10-2011,4,3,2,1267,266.07,2800.07,e-Shop
42324045497,269388,13-10-2011,1,1,-4,-1095,459.9,-4839.9,e-Shop
44774150947,272817,13-10-2011,1,4,5,1035,543.375,5718.375,Flagship store
171116851,267991,13-10-2011,3,1,1,1367,143.535,1510.535,e-Shop
59887794499,273423,13-10-2011,3,5,4,574,241.08,2537.08,Flagship store
11051180236,272939,13-10-2011,5,3,2,1309,274.89,2892.89,e-Shop
38767865732,272069,13-10-2011,12,5,3,744,234.36,2466.36,Flagship store
55851431313,273422,13-10-2011,7,5,3,584,183.96,1935.96,e-Shop
723941644,270733,13-10-2011,7,5,3,200,63,663,e-Shop
7767913017,272839,13-10-2011,12,6,5,1138,597.45,6287.45,TeleShop
71047102712,272528,13-10-2011,12,5,5,1078,565.95,5955.95,TeleShop
71846166056,269873,13-10-2011,3,5,5,293,153.825,1618.825,Flagship store
79524515241,275081,13-10-2011,11,5,1,710,74.55,784.55,e-Shop
76823545603,275130,13-10-2011,4,1,1,101,10.605,111.605,Flagship store
99923980206,269501,13-10-2011,3,5,1,831,87.255,918.255,e-Shop
9105907189,267598,12/10/2011,10,6,1,1321,138.705,1459.705,e-Shop
788442271,271847,12/10/2011,1,1,-2,-368,77.28,-813.28,e-Shop
27372450091,270425,12/10/2011,10,3,2,1461,306.81,3228.81,e-Shop
224649899,267182,12/10/2011,12,5,1,337,35.385,372.385,Flagship store
20698274580,271162,12/10/2011,8,3,2,844,177.24,1865.24,MBR
30368719521,268765,12/10/2011,11,5,-5,-375,196.875,-2071.875,MBR
9575014930,273486,12/10/2011,10,3,3,382,120.33,1266.33,MBR
54656805161,275139,12/10/2011,3,1,2,855,179.55,1889.55,MBR
59216281304,268622,12/10/2011,9,3,4,1211,508.62,5352.62,e-Shop
13938737949,271769,12/10/2011,3,2,5,1002,526.05,5536.05,e-Shop
59174554501,267364,12/10/2011,3,2,5,773,405.825,4270.825,MBR
92937163821,269596,12/10/2011,10,6,5,409,214.725,2259.725,Flagship store
86532000773,272438,12/10/2011,10,3,3,1323,416.745,4385.745,Flagship store
68975408810,272638,12/10/2011,5,3,5,1289,676.725,7121.725,Flagship store
63968501076,273851,12/10/2011,11,6,1,700,73.5,773.5,Flagship store
76674215374,268699,12/10/2011,10,6,2,939,197.19,2075.19,Flagship store
71601449239,267892,12/10/2011,6,5,2,753,158.13,1664.13,e-Shop
82352468847,268889,12/10/2011,12,6,4,75,31.5,331.5,TeleShop
86112324744,270206,12/10/2011,4,3,2,1192,250.32,2634.32,e-Shop
42324045497,269388,11/10/2011,1,1,-4,-1095,459.9,-4839.9,e-Shop
1063903225,274265,11/10/2011,4,3,-5,-1350,708.75,-7458.75,Flagship store
46538097232,269736,11/10/2011,1,1,3,814,256.41,2698.41,e-Shop
1600965682,270485,11/10/2011,3,5,4,571,239.82,2523.82,e-Shop
61405969475,269466,11/10/2011,5,3,-1,-959,100.695,-1059.695,e-Shop
788442271,271847,11/10/2011,1,1,2,368,77.28,813.28,e-Shop
53478930515,274638,11/10/2011,3,2,2,532,111.72,1175.72,Flagship store
28621658728,274535,11/10/2011,4,3,4,411,172.62,1816.62,e-Shop
19341668102,273010,11/10/2011,8,3,-1,-989,103.845,-1092.845,MBR
14399052972,269563,11/10/2011,1,4,4,1225,514.5,5414.5,e-Shop
85637194389,270880,11/10/2011,8,3,-2,-1274,267.54,-2815.54,MBR
67501722969,272945,11/10/2011,11,6,4,1008,423.36,4455.36,TeleShop
99836238316,268516,11/10/2011,1,4,1,1333,139.965,1472.965,e-Shop
69197243027,273682,11/10/2011,6,5,2,687,144.27,1518.27,e-Shop
72584143536,273140,11/10/2011,5,3,1,608,63.84,671.84,e-Shop
60501675496,273983,10/10/2011,3,2,4,1174,493.08,5189.08,MBR
35374601006,267097,10/10/2011,12,5,5,302,158.55,1668.55,TeleShop
13147776438,269631,10/10/2011,7,5,5,1175,616.875,6491.875,Flagship store
46267123889,274687,10/10/2011,4,2,2,771,161.91,1703.91,e-Shop
22894179091,274510,10/10/2011,10,5,2,1358,285.18,3001.18,MBR
30368719521,268765,10/10/2011,11,5,5,375,196.875,2071.875,MBR
15670059985,273486,10/10/2011,12,6,3,163,51.345,540.345,MBR
12155245773,271032,10/10/2011,8,3,5,141,74.025,779.025,Flagship store
57554326812,272996,10/10/2011,6,5,1,1020,107.1,1127.1,MBR
19405623123,270328,10/10/2011,1,4,3,1249,393.435,4140.435,Flagship store
62993501216,267347,10/10/2011,3,1,1,751,78.855,829.855,TeleShop
49913275045,271593,10/10/2011,10,5,2,1378,289.38,3045.38,e-Shop
25363839424,270466,10/10/2011,3,1,-5,-485,254.625,-2679.625,e-Shop
55169332834,267633,10/10/2011,8,3,3,926,291.69,3069.69,e-Shop
37892096823,270233,10/10/2011,10,6,5,204,107.1,1127.1,MBR
65500753711,267492,10/10/2011,3,2,5,455,238.875,2513.875,e-Shop
69492972748,271341,10/10/2011,1,1,2,875,183.75,1933.75,MBR
90138157376,270423,10/10/2011,10,5,2,623,130.83,1376.83,MBR
68792042674,269176,10/10/2011,11,6,4,362,152.04,1600.04,e-Shop
66067670792,270484,10/10/2011,4,4,4,303,127.26,1339.26,TeleShop
69551637109,269639,10/10/2011,4,2,4,172,72.24,760.24,e-Shop
66044142479,269629,10/10/2011,4,2,2,992,208.32,2192.32,e-Shop
98717581478,273875,10/10/2011,11,6,2,565,118.65,1248.65,TeleShop
88624447922,272140,10/10/2011,10,5,5,882,463.05,4873.05,MBR
67064308345,266855,10/10/2011,10,6,5,1100,577.5,6077.5,MBR
59942461659,267853,9/10/2011,11,5,1,440,46.2,486.2,e-Shop
19147193112,271736,9/10/2011,10,6,3,1392,438.48,4614.48,Flagship store
62086657425,272587,9/10/2011,3,1,-2,-544,114.24,-1202.24,TeleShop
2463985406,270578,9/10/2011,3,1,4,313,131.46,1383.46,Flagship store
6108927008,270427,9/10/2011,10,5,4,463,194.46,2046.46,e-Shop
56326707317,270311,9/10/2011,11,5,5,311,163.275,1718.275,e-Shop
12268590614,271843,9/10/2011,3,2,2,286,60.06,632.06,TeleShop
1063903225,274265,9/10/2011,4,3,5,1350,708.75,7458.75,Flagship store
43701491398,274092,9/10/2011,8,3,1,191,20.055,211.055,TeleShop
6389814417,268958,9/10/2011,3,2,4,84,35.28,371.28,e-Shop
17253009062,271870,9/10/2011,3,5,4,612,257.04,2705.04,MBR
32638389615,272816,9/10/2011,4,2,5,654,343.35,3613.35,MBR
39885693922,274426,9/10/2011,2,6,2,1027,215.67,2269.67,e-Shop
59457177295,272253,9/10/2011,3,5,4,1206,506.52,5330.52,MBR
62216597271,275139,9/10/2011,4,1,5,117,61.425,646.425,e-Shop
11216238116,270571,9/10/2011,12,6,2,1363,286.23,3012.23,Flagship store
62834796553,271697,9/10/2011,4,2,5,996,522.9,5502.9,e-Shop
27415497208,275154,9/10/2011,11,6,2,768,161.28,1697.28,Flagship store
37695586113,268232,9/10/2011,10,5,4,598,251.16,2643.16,TeleShop
29417771297,270867,9/10/2011,6,5,1,1467,154.035,1621.035,Flagship store
85229166663,273828,9/10/2011,3,5,1,1446,151.83,1597.83,MBR
72570588521,274066,9/10/2011,11,6,5,666,349.65,3679.65,Flagship store
75265486891,267103,9/10/2011,4,1,3,471,148.365,1561.365,TeleShop
98972652363,270821,9/10/2011,12,5,1,658,69.09,727.09,e-Shop
80598447463,269003,9/10/2011,5,3,5,138,72.45,762.45,Flagship store
46497275348,274551,8/10/2011,4,2,5,735,385.875,4060.875,Flagship store
12275074003,269080,8/10/2011,3,2,1,847,88.935,935.935,Flagship store
56929756999,275252,8/10/2011,1,1,4,1307,548.94,5776.94,e-Shop
25363839424,270466,8/10/2011,3,1,5,485,254.625,2679.625,e-Shop
16870670019,274119,8/10/2011,4,3,5,1079,566.475,5961.475,e-Shop
43654438379,271427,8/10/2011,9,3,4,1279,537.18,5653.18,e-Shop
36896788059,271107,8/10/2011,7,5,5,1163,610.575,6425.575,e-Shop
51712649267,274081,8/10/2011,3,5,4,363,152.46,1604.46,MBR
92030660472,273599,8/10/2011,4,1,3,315,99.225,1044.225,Flagship store
95950551665,272271,8/10/2011,7,5,5,237,124.425,1309.425,Flagship store
93198511405,273400,8/10/2011,4,1,3,1382,435.33,4581.33,e-Shop
82832865034,269482,8/10/2011,4,2,3,660,207.9,2187.9,Flagship store
70767382473,274875,8/10/2011,11,5,1,1247,130.935,1377.935,MBR
65940328278,273935,8/10/2011,8,3,-2,-942,197.82,-2081.82,Flagship store
69371510664,270410,8/10/2011,4,3,1,808,84.84,892.84,Flagship store
85171678596,272194,8/10/2011,12,5,5,1094,574.35,6044.35,e-Shop
81382444243,275264,8/10/2011,12,6,4,587,246.54,2594.54,e-Shop
50533262656,270234,7/10/2011,4,3,-3,-71,22.365,-235.365,e-Shop
2492558153,270146,7/10/2011,4,2,2,1479,310.59,3268.59,e-Shop
26215506661,273065,7/10/2011,3,2,1,798,83.79,881.79,e-Shop
151209307,272016,7/10/2011,3,2,2,1443,303.03,3189.03,e-Shop
3329551325,272048,7/10/2011,11,6,5,642,337.05,3547.05,e-Shop
61897402578,271772,7/10/2011,2,6,1,197,20.685,217.685,e-Shop
49902232771,271647,7/10/2011,3,1,5,1447,759.675,7994.675,e-Shop
12595825921,273761,7/10/2011,8,3,1,820,86.1,906.1,MBR
52090336470,267112,7/10/2011,4,2,1,717,75.285,792.285,TeleShop
56339944683,271345,7/10/2011,11,5,4,749,314.58,3310.58,e-Shop
1518921510,271589,7/10/2011,3,5,2,212,44.52,468.52,MBR
43177589134,271280,7/10/2011,4,4,2,1312,275.52,2899.52,MBR
53474213445,274374,7/10/2011,4,2,4,250,105,1105,MBR
31608281745,274200,7/10/2011,10,6,3,166,52.29,550.29,TeleShop
44224290610,270874,7/10/2011,4,4,-3,-414,130.41,-1372.41,MBR
8732618059,269172,7/10/2011,3,1,-5,-1305,685.125,-7210.125,TeleShop
19835809266,269716,7/10/2011,10,5,2,402,84.42,888.42,e-Shop
14742022131,274662,7/10/2011,3,1,-1,-666,69.93,-735.93,MBR
54375804143,269647,7/10/2011,12,6,-5,-1078,565.95,-5955.95,MBR
54045578206,274044,7/10/2011,8,3,5,765,401.625,4226.625,e-Shop
94907398147,270116,7/10/2011,12,5,5,1072,562.8,5922.8,TeleShop
70973883312,272765,7/10/2011,12,5,2,294,61.74,649.74,e-Shop
64091728043,270347,7/10/2011,10,5,4,107,44.94,472.94,e-Shop
80760596814,267478,7/10/2011,2,6,5,407,213.675,2248.675,e-Shop
84546693198,271714,7/10/2011,10,6,2,1071,224.91,2366.91,e-Shop
94377956296,269015,7/10/2011,10,5,1,1001,105.105,1106.105,e-Shop
83733935118,271543,7/10/2011,1,4,2,180,37.8,397.8,e-Shop
96781864422,271432,7/10/2011,4,3,4,589,247.38,2603.38,e-Shop
66912754248,267778,7/10/2011,4,2,5,1102,578.55,6088.55,Flagship store
85429970825,269073,7/10/2011,3,2,1,404,42.42,446.42,MBR
86499709800,267211,7/10/2011,9,3,5,1031,541.275,5696.275,Flagship store
26232468234,268369,6/10/2011,4,1,2,292,61.32,645.32,MBR
32756320979,271870,6/10/2011,1,2,4,418,175.56,1847.56,e-Shop
7448749949,271398,6/10/2011,10,6,1,916,96.18,1012.18,e-Shop
28298825143,271012,6/10/2011,10,3,1,785,82.425,867.425,e-Shop
29569946237,272129,6/10/2011,8,3,5,192,100.8,1060.8,MBR
11595945294,273331,6/10/2011,3,2,2,723,151.83,1597.83,TeleShop
62953144363,270852,6/10/2011,5,3,5,1383,726.075,7641.075,Flagship store
56576579535,273825,6/10/2011,12,5,5,1423,747.075,7862.075,MBR
42324045497,269388,6/10/2011,1,1,4,1095,459.9,4839.9,e-Shop
62086657425,272587,6/10/2011,3,1,2,544,114.24,1202.24,TeleShop
67864699605,269600,6/10/2011,8,3,5,1228,644.7,6784.7,MBR
82895069881,266987,6/10/2011,2,6,4,1001,420.42,4424.42,Flagship store
67180414735,273569,6/10/2011,12,6,3,803,252.945,2661.945,MBR
66238540583,269845,6/10/2011,2,6,1,742,77.91,819.91,MBR
92560583955,269158,6/10/2011,3,5,5,414,217.35,2287.35,MBR
82476065275,268161,6/10/2011,9,3,5,816,428.4,4508.4,TeleShop
2733911370,270374,5/10/2011,10,6,2,897,188.37,1982.37,TeleShop
54375804143,269647,5/10/2011,12,6,5,1078,565.95,5955.95,MBR
18461936145,271145,5/10/2011,4,2,5,205,107.625,1132.625,TeleShop
6493351475,268086,5/10/2011,3,5,2,1378,289.38,3045.38,Flagship store
36211950034,268899,5/10/2011,11,5,1,672,70.56,742.56,e-Shop
19341668102,273010,5/10/2011,8,3,1,989,103.845,1092.845,MBR
11481896301,274791,5/10/2011,5,3,2,1471,308.91,3250.91,TeleShop
